Source,Freq,MJD_1,MJD_2,MJD_diff,Flux_1,Flux_2,Flux_diff
3C84,8305.0,60116.23298,60152.13193,35.898950000002515,47.4902,47.6437,0.15350000000000108
3C84,8305.0,60152.13193,60179.05523,26.923299999994924,47.6437,48.3642,0.7204999999999941
3C84,8305.0,60179.05523,60205.97504,26.919809999999416,48.3642,47.748,-0.6161999999999992
3C84,8520.0,58224.46344,58254.37996,29.916519999998854,32.1005,31.9997,-0.100799999999996
3C84,8520.0,58254.37996,58290.16709,35.787130000004254,31.9997,35.5687,3.568999999999999
3C84,8520.0,58383.02053,58406.95444,23.93390999999974,31.6013,32.1217,0.5203999999999986
3C84,8520.0,58406.95444,58438.87087,31.91642999999749,32.1217,32.4049,0.2832000000000008
3C84,8520.0,58438.87087,58467.74738,28.876510000001872,32.4049,32.4737,0.06880000000000308
3C84,8520.0,58467.74738,58499.67305,31.9256699999969,32.4737,31.5579,-0.9158000000000008
3C84,8520.0,58499.67305,58532.57067,32.89762000000337,31.5579,29.8111,-1.7468000000000004
3C84,8520.0,58532.57067,58556.5086,23.93793000000005,29.8111,31.811,1.9999000000000002
3C84,8520.0,58556.5086,58588.41944,31.910839999996824,31.811,31.9193,0.10829999999999984
3C84,24100.0,57947.34235,57981.29905,33.956700000002456,29.393,29.8255,0.432500000000001
3C84,24100.0,57947.34235,57981.46562,34.123270000003686,29.393,22.8639,-6.5291
3C84,24100.0,57947.52447,57981.29905,33.77458000000479,23.133,29.8255,6.692500000000003
3C84,24100.0,57947.52447,57981.46562,33.94115000000602,23.133,22.8639,-0.2690999999999981
3C84,24100.0,58136.86419,58159.80226,22.938069999996515,26.7685,26.4392,-0.3292999999999999
3C84,24100.0,58159.80226,58187.71532,27.913060000006226,26.4392,24.8834,-1.5557999999999979
3C84,24100.0,58383.15624,58406.09369,22.9374500000049,25.6003,23.8213,-1.779
3C84,24100.0,58406.09369,58434.0278,27.934110000001965,23.8213,26.0413,2.219999999999999
3C84,24100.0,58406.09369,58434.20554,28.11185000000114,23.8213,23.6888,-0.13250000000000028
3C84,24100.0,58434.0278,58467.79374,33.7659399999975,26.0413,26.6368,0.5955000000000013
3C84,24100.0,58434.20554,58467.79374,33.588199999998324,23.6888,26.6368,2.9480000000000004
3C84,24100.0,58532.62513,58556.56272,23.937590000001364,26.2758,28.2161,1.9403000000000006
3C84,24100.0,58556.56272,58588.47396,31.91124000000127,28.2161,27.4863,-0.7298000000000009
3C84,24100.0,58659.58202,58687.49076,27.908739999998943,19.7805,27.2354,7.4548999999999985
3C84,24100.0,59072.41031,59104.34549,31.9351800000004,28.8846,27.1785,-1.7060999999999993
3C84,24100.0,59104.34549,59130.3567,26.011209999996936,27.1785,22.6448,-4.5337
3C84,24100.0,59104.34549,59132.27279,27.927300000003015,27.1785,30.9474,3.7688999999999986
3C84,24100.0,59198.0861,59229.99355,31.90744999999879,27.9017,25.3473,-2.554400000000001
3C84,24100.0,59229.99355,59260.91397,30.920420000002196,25.3473,25.3243,-0.022999999999999687
3C84,24100.0,59260.91397,59291.87238,30.958409999999276,25.3243,25.1119,-0.21240000000000236
3C84,24100.0,59260.91397,59297.83679,36.922819999999774,25.3243,24.1609,-1.1633999999999993
3C84,24100.0,59354.67398,59391.56027,36.88629000000219,23.5242,18.4965,-5.027699999999999
3C84,24100.0,59391.56027,59416.49128,24.931010000000242,18.4965,24.4516,5.955099999999998
3C84,24100.0,59416.49128,59455.37915,38.88786999999866,24.4516,26.6575,2.2058999999999997
3C84,24100.0,59455.37915,59482.31483,26.93568000000232,26.6575,27.5525,0.8949999999999996
3C84,24100.0,59455.37915,59482.40544,27.02629000000161,26.6575,20.6669,-5.990600000000001
3C84,24100.0,59482.31483,59507.23952,24.924689999999828,27.5525,27.6538,0.10130000000000194
3C84,24100.0,59482.40544,59507.23952,24.83408000000054,20.6669,27.6538,6.986900000000002
3C84,24100.0,59507.23952,59548.12977,40.89024999999674,27.6538,26.5115,-1.1422999999999988
3C84,24100.0,59548.12977,59569.06848,20.938710000002175,26.5115,27.4072,0.8956999999999979
3C84,24100.0,59548.12977,59569.16782,21.03805000000284,26.5115,22.6566,-3.8549000000000007
3C84,24100.0,59548.12977,59593.01289,44.8831199999986,26.5115,26.8821,0.3705999999999996
3C84,24100.0,59548.12977,59593.01289,44.8831199999986,26.5115,26.8821,0.3705999999999996
3C84,24100.0,59569.06848,59593.01289,23.944409999996424,27.4072,26.8821,-0.5250999999999983
3C84,24100.0,59569.06848,59593.01289,23.944409999996424,27.4072,26.8821,-0.5250999999999983
3C84,24100.0,59569.16782,59593.01289,23.845069999995758,22.6566,26.8821,4.2255
3C84,24100.0,59569.16782,59593.01289,23.845069999995758,22.6566,26.8821,4.2255
3C84,24100.0,59593.01289,59631.89758,38.884689999998955,26.8821,26.7599,-0.12220000000000297
3C84,24100.0,59593.01289,59631.89758,38.884689999998955,26.8821,26.7599,-0.12220000000000297
3C84,24100.0,59631.89758,59661.81866,29.921080000000075,26.7599,27.6512,0.8913000000000011
3C84,24100.0,59631.89758,59661.91665,30.019070000002102,26.7599,22.5024,-4.257499999999997
3C84,24100.0,59661.81866,59688.74592,26.927260000004026,27.6512,24.8074,-2.843799999999998
3C84,24100.0,59661.91665,59688.74592,26.829270000001998,22.5024,24.8074,2.3049999999999997
3C84,24100.0,59688.74592,59717.66194,28.916019999996934,24.8074,27.0053,2.197899999999997
3C84,24100.0,59688.74592,59717.76079,29.014869999999064,24.8074,21.4574,-3.3500000000000014
3C84,24100.0,59787.47422,59812.43371,24.959490000001097,29.0656,28.6609,-0.4046999999999983
3C84,24100.0,59871.22358,59908.1393,36.91572000000451,30.1361,28.2951,-1.8409999999999975
3C84,24100.0,59871.326,59908.1393,36.81330000000162,27.1301,28.2951,1.1650000000000027
3C84,24100.0,59975.94259,59996.90358,20.960989999999583,35.2276,32.314,-2.9136000000000024
3C84,24100.0,60088.6042,60115.56689,26.962690000000293,34.2702,33.2574,-1.0128000000000057
3C84,24100.0,60088.6042,60115.65019,27.04598999999871,34.2702,26.2978,-7.972400000000004
3C84,24100.0,60088.6042,60116.11921,27.515009999995527,34.2702,32.4271,-1.8430999999999997
3C84,24100.0,60088.6042,60116.20336,27.599159999997937,34.2702,36.6486,2.378399999999999
3C84,24100.0,60088.6042,60116.295,27.69079999999667,34.2702,38.4841,4.213899999999995
3C84,24100.0,60179.43697,60205.32332,25.886350000000675,32.7692,35.5793,2.8101000000000056
3c207,8305.0,59908.06653,59932.99954,24.93301000000065,1.8631,1.8233,-0.03980000000000006
3c207,8305.0,59932.99954,59975.87001,42.87047000000166,1.8233,1.8892,0.06590000000000007
3c207,8305.0,59975.87001,59996.82015,20.95014000000083,1.8892,1.875,-0.01419999999999999
3c207,8305.0,60054.66456,60088.57274,33.908180000005814,1.8004,1.7772,-0.02320000000000011
3c207,8305.0,60088.57274,60115.49887,26.92612999999983,1.7772,1.7597,-0.01749999999999985
3c207,8305.0,60115.49887,60151.40787,35.90899999999965,1.7597,2.4251,0.6654
3c207,8305.0,60115.49887,60151.4144,35.9155299999984,1.7597,1.9487,0.18900000000000006
3c207,24100.0,59975.97637,59996.93698,20.960610000001907,1.6884,1.412,-0.2764
3c207,24100.0,60088.63861,60115.60054,26.961929999997665,1.6169,1.6511,0.03420000000000001
3c207,24100.0,60088.63861,60115.68519,27.04657999999472,1.6169,1.4809,-0.1359999999999999
3c207,24100.0,60179.47187,60205.35711,25.885239999995974,1.4994,2.3695,0.8700999999999999
B20218+35,8305.0,56250.64844,56272.92969,22.28125,0.8455,1.2952,0.4496999999999999
B20218+35,8305.0,56250.64844,56273.06641,22.417970000002242,0.8455,1.1303,0.28480000000000005
BLLAC,5000.0,53354.52,53382.436,27.916000000004715,2.561,2.778,0.21700000000000008
BLLAC,5000.0,53354.52,53384.399,29.879000000000815,2.561,2.85,0.28900000000000015
BLLAC,5000.0,53354.52,53385.399,30.879000000000815,2.561,2.87,0.30900000000000016
BLLAC,5000.0,53354.52,53386.434,31.914000000004307,2.561,2.747,0.18599999999999994
BLLAC,5000.0,53354.52,53387.434,32.91400000000431,2.561,2.738,0.17700000000000005
BLLAC,5000.0,53354.562,53382.436,27.874000000003434,2.559,2.778,0.21899999999999986
BLLAC,5000.0,53354.562,53384.399,29.836999999999534,2.559,2.85,0.2909999999999999
BLLAC,5000.0,53354.562,53385.399,30.836999999999534,2.559,2.87,0.31099999999999994
BLLAC,5000.0,53354.562,53386.434,31.872000000003027,2.559,2.747,0.18799999999999972
BLLAC,5000.0,53354.562,53387.434,32.87200000000303,2.559,2.738,0.17899999999999983
BLLAC,5000.0,53356.52,53382.436,25.916000000004715,2.462,2.778,0.31599999999999984
BLLAC,5000.0,53356.52,53384.399,27.879000000000815,2.462,2.85,0.3879999999999999
BLLAC,5000.0,53356.52,53385.399,28.879000000000815,2.462,2.87,0.4079999999999999
BLLAC,5000.0,53356.52,53386.434,29.914000000004307,2.462,2.747,0.2849999999999997
BLLAC,5000.0,53356.52,53387.434,30.914000000004307,2.462,2.738,0.2759999999999998
BLLAC,5000.0,53356.568,53382.436,25.868000000002212,2.449,2.778,0.3290000000000002
BLLAC,5000.0,53356.568,53384.399,27.830999999998312,2.449,2.85,0.40100000000000025
BLLAC,5000.0,53356.568,53385.399,28.830999999998312,2.449,2.87,0.42100000000000026
BLLAC,5000.0,53356.568,53386.434,29.866000000001804,2.449,2.747,0.29800000000000004
BLLAC,5000.0,53356.568,53387.434,30.866000000001804,2.449,2.738,0.28900000000000015
BLLAC,5000.0,53356.575,53382.436,25.861000000004424,2.446,2.778,0.33199999999999985
BLLAC,5000.0,53356.575,53384.399,27.824000000000524,2.446,2.85,0.4039999999999999
BLLAC,5000.0,53356.575,53385.399,28.824000000000524,2.446,2.87,0.42399999999999993
BLLAC,5000.0,53356.575,53386.434,29.859000000004016,2.446,2.747,0.3009999999999997
BLLAC,5000.0,53356.575,53387.434,30.859000000004016,2.446,2.738,0.2919999999999998
BLLAC,5000.0,53357.52,53382.436,24.916000000004715,2.417,2.778,0.3610000000000002
BLLAC,5000.0,53357.52,53384.399,26.879000000000815,2.417,2.85,0.4330000000000003
BLLAC,5000.0,53357.52,53385.399,27.879000000000815,2.417,2.87,0.4530000000000003
BLLAC,5000.0,53357.52,53386.434,28.914000000004307,2.417,2.747,0.33000000000000007
BLLAC,5000.0,53357.52,53387.434,29.914000000004307,2.417,2.738,0.3210000000000002
BLLAC,5000.0,53357.568,53382.436,24.868000000002212,2.363,2.778,0.41500000000000004
BLLAC,5000.0,53357.568,53384.399,26.830999999998312,2.363,2.85,0.4870000000000001
BLLAC,5000.0,53357.568,53385.399,27.830999999998312,2.363,2.87,0.5070000000000001
BLLAC,5000.0,53357.568,53386.434,28.866000000001804,2.363,2.747,0.3839999999999999
BLLAC,5000.0,53357.568,53387.434,29.866000000001804,2.363,2.738,0.375
BLLAC,5000.0,53357.575,53382.436,24.861000000004424,2.348,2.778,0.43000000000000016
BLLAC,5000.0,53357.575,53384.399,26.824000000000524,2.348,2.85,0.5020000000000002
BLLAC,5000.0,53357.575,53385.399,27.824000000000524,2.348,2.87,0.5220000000000002
BLLAC,5000.0,53357.575,53386.434,28.859000000004016,2.348,2.747,0.399
BLLAC,5000.0,53357.575,53387.434,29.859000000004016,2.348,2.738,0.3900000000000001
BLLAC,5000.0,53358.52,53382.436,23.916000000004715,2.4,2.778,0.3780000000000001
BLLAC,5000.0,53358.52,53384.399,25.879000000000815,2.4,2.85,0.4500000000000002
BLLAC,5000.0,53358.52,53385.399,26.879000000000815,2.4,2.87,0.4700000000000002
BLLAC,5000.0,53358.52,53386.434,27.914000000004307,2.4,2.747,0.347
BLLAC,5000.0,53358.52,53387.434,28.914000000004307,2.4,2.738,0.3380000000000001
BLLAC,5000.0,53358.568,53382.436,23.868000000002212,2.363,2.778,0.41500000000000004
BLLAC,5000.0,53358.568,53384.399,25.830999999998312,2.363,2.85,0.4870000000000001
BLLAC,5000.0,53358.568,53385.399,26.830999999998312,2.363,2.87,0.5070000000000001
BLLAC,5000.0,53358.568,53386.434,27.866000000001804,2.363,2.747,0.3839999999999999
BLLAC,5000.0,53358.568,53387.434,28.866000000001804,2.363,2.738,0.375
BLLAC,5000.0,53358.575,53382.436,23.861000000004424,2.357,2.778,0.4209999999999998
BLLAC,5000.0,53358.575,53384.399,25.824000000000524,2.357,2.85,0.4929999999999999
BLLAC,5000.0,53358.575,53385.399,26.824000000000524,2.357,2.87,0.5129999999999999
BLLAC,5000.0,53358.575,53386.434,27.859000000004016,2.357,2.747,0.3899999999999997
BLLAC,5000.0,53358.575,53387.434,28.859000000004016,2.357,2.738,0.3809999999999998
BLLAC,5000.0,53359.52,53382.436,22.916000000004715,2.48,2.778,0.29800000000000004
BLLAC,5000.0,53359.52,53384.399,24.879000000000815,2.48,2.85,0.3700000000000001
BLLAC,5000.0,53359.52,53385.399,25.879000000000815,2.48,2.87,0.3900000000000001
BLLAC,5000.0,53359.52,53386.434,26.914000000004307,2.48,2.747,0.2669999999999999
BLLAC,5000.0,53359.52,53387.434,27.914000000004307,2.48,2.738,0.258
BLLAC,5000.0,53359.568,53382.436,22.868000000002212,2.407,2.778,0.371
BLLAC,5000.0,53359.568,53384.399,24.830999999998312,2.407,2.85,0.44300000000000006
BLLAC,5000.0,53359.568,53385.399,25.830999999998312,2.407,2.87,0.4630000000000001
BLLAC,5000.0,53359.568,53386.434,26.866000000001804,2.407,2.747,0.33999999999999986
BLLAC,5000.0,53359.568,53387.434,27.866000000001804,2.407,2.738,0.33099999999999996
BLLAC,5000.0,53359.575,53382.436,22.861000000004424,2.401,2.778,0.3770000000000002
BLLAC,5000.0,53359.575,53384.399,24.824000000000524,2.401,2.85,0.4490000000000003
BLLAC,5000.0,53359.575,53385.399,25.824000000000524,2.401,2.87,0.4690000000000003
BLLAC,5000.0,53359.575,53386.434,26.859000000004016,2.401,2.747,0.3460000000000001
BLLAC,5000.0,53359.575,53387.434,27.859000000004016,2.401,2.738,0.3370000000000002
BLLAC,5000.0,53445.258,53478.169,32.91100000000006,3.611,3.4,-0.2110000000000003
BLLAC,5000.0,53445.258,53478.472,33.21399999999994,3.611,3.359,-0.2520000000000002
BLLAC,5000.0,53445.258,53483.077,37.81899999999587,3.611,3.222,-0.38900000000000023
BLLAC,5000.0,53445.258,53484.172,38.91399999999703,3.611,3.273,-0.3380000000000001
BLLAC,5000.0,53445.258,53485.077,39.81899999999587,3.611,3.323,-0.28800000000000026
BLLAC,5000.0,53445.258,53486.172,40.91399999999703,3.611,3.368,-0.24300000000000033
BLLAC,5000.0,53445.258,53487.08,41.822000000000116,3.611,3.212,-0.399
BLLAC,5000.0,53446.259,53478.169,31.910000000003492,3.578,3.4,-0.17799999999999994
BLLAC,5000.0,53446.259,53478.472,32.213000000003376,3.578,3.359,-0.21899999999999986
BLLAC,5000.0,53446.259,53483.077,36.8179999999993,3.578,3.222,-0.35599999999999987
BLLAC,5000.0,53446.259,53484.172,37.913000000000466,3.578,3.273,-0.3049999999999997
BLLAC,5000.0,53446.259,53485.077,38.8179999999993,3.578,3.323,-0.2549999999999999
BLLAC,5000.0,53446.259,53486.172,39.913000000000466,3.578,3.368,-0.20999999999999996
BLLAC,5000.0,53446.259,53487.08,40.82100000000355,3.578,3.212,-0.36599999999999966
BLLAC,5000.0,53448.254,53478.169,29.915000000000873,3.589,3.4,-0.18900000000000006
BLLAC,5000.0,53448.254,53478.472,30.218000000000757,3.589,3.359,-0.22999999999999998
BLLAC,5000.0,53448.254,53483.077,34.82299999999668,3.589,3.222,-0.367
BLLAC,5000.0,53448.254,53484.172,35.917999999997846,3.589,3.273,-0.31599999999999984
BLLAC,5000.0,53448.254,53485.077,36.82299999999668,3.589,3.323,-0.266
BLLAC,5000.0,53448.254,53486.172,37.917999999997846,3.589,3.368,-0.22100000000000009
BLLAC,5000.0,53448.254,53487.08,38.82600000000093,3.589,3.212,-0.3769999999999998
BLLAC,5000.0,53449.254,53478.169,28.915000000000873,3.508,3.4,-0.1080000000000001
BLLAC,5000.0,53449.254,53478.472,29.218000000000757,3.508,3.359,-0.14900000000000002
BLLAC,5000.0,53449.254,53483.077,33.82299999999668,3.508,3.222,-0.28600000000000003
BLLAC,5000.0,53449.254,53484.172,34.917999999997846,3.508,3.273,-0.23499999999999988
BLLAC,5000.0,53449.254,53485.077,35.82299999999668,3.508,3.323,-0.18500000000000005
BLLAC,5000.0,53449.254,53486.172,36.917999999997846,3.508,3.368,-0.14000000000000012
BLLAC,5000.0,53449.254,53487.08,37.82600000000093,3.508,3.212,-0.2959999999999998
BLLAC,5000.0,53450.238,53478.169,27.931000000004133,3.449,3.4,-0.04899999999999993
BLLAC,5000.0,53450.238,53478.472,28.234000000004016,3.449,3.359,-0.08999999999999986
BLLAC,5000.0,53450.238,53483.077,32.83899999999994,3.449,3.222,-0.22699999999999987
BLLAC,5000.0,53450.238,53484.172,33.934000000001106,3.449,3.273,-0.1759999999999997
BLLAC,5000.0,53450.238,53485.077,34.83899999999994,3.449,3.323,-0.1259999999999999
BLLAC,5000.0,53450.238,53486.172,35.934000000001106,3.449,3.368,-0.08099999999999996
BLLAC,5000.0,53450.238,53487.08,36.84200000000419,3.449,3.212,-0.23699999999999966
BLLAC,5000.0,53451.258,53478.169,26.911000000000058,3.471,3.4,-0.07100000000000017
BLLAC,5000.0,53451.258,53478.472,27.213999999999942,3.471,3.359,-0.1120000000000001
BLLAC,5000.0,53451.258,53483.077,31.818999999995867,3.471,3.222,-0.2490000000000001
BLLAC,5000.0,53451.258,53484.172,32.91399999999703,3.471,3.273,-0.19799999999999995
BLLAC,5000.0,53451.258,53485.077,33.81899999999587,3.471,3.323,-0.14800000000000013
BLLAC,5000.0,53451.258,53486.172,34.91399999999703,3.471,3.368,-0.1030000000000002
BLLAC,5000.0,53451.258,53487.08,35.822000000000116,3.471,3.212,-0.2589999999999999
BLLAC,5000.0,53457.168,53478.169,21.00100000000384,3.961,3.4,-0.5609999999999999
BLLAC,5000.0,53457.168,53478.472,21.304000000003725,3.961,3.359,-0.6019999999999999
BLLAC,5000.0,53457.168,53483.077,25.90899999999965,3.961,3.222,-0.7389999999999999
BLLAC,5000.0,53457.168,53484.172,27.004000000000815,3.961,3.273,-0.6879999999999997
BLLAC,5000.0,53457.168,53485.077,27.90899999999965,3.961,3.323,-0.6379999999999999
BLLAC,5000.0,53457.168,53486.172,29.004000000000815,3.961,3.368,-0.593
BLLAC,5000.0,53457.168,53487.08,29.9120000000039,3.961,3.212,-0.7489999999999997
BLLAC,5000.0,53457.176,53478.169,20.993000000002212,3.929,3.4,-0.5289999999999999
BLLAC,5000.0,53457.176,53478.472,21.296000000002095,3.929,3.359,-0.5699999999999998
BLLAC,5000.0,53457.176,53483.077,25.90099999999802,3.929,3.222,-0.7069999999999999
BLLAC,5000.0,53457.176,53484.172,26.995999999999185,3.929,3.273,-0.6559999999999997
BLLAC,5000.0,53457.176,53485.077,27.90099999999802,3.929,3.323,-0.6059999999999999
BLLAC,5000.0,53457.176,53486.172,28.995999999999185,3.929,3.368,-0.5609999999999999
BLLAC,5000.0,53457.176,53487.08,29.90400000000227,3.929,3.212,-0.7169999999999996
BLLAC,5000.0,53457.468,53478.169,20.70100000000093,3.861,3.4,-0.4610000000000003
BLLAC,5000.0,53457.468,53478.472,21.004000000000815,3.861,3.359,-0.5020000000000002
BLLAC,5000.0,53457.468,53483.077,25.60899999999674,3.861,3.222,-0.6390000000000002
BLLAC,5000.0,53457.468,53484.172,26.703999999997905,3.861,3.273,-0.5880000000000001
BLLAC,5000.0,53457.468,53485.077,27.60899999999674,3.861,3.323,-0.5380000000000003
BLLAC,5000.0,53457.468,53486.172,28.703999999997905,3.861,3.368,-0.4930000000000003
BLLAC,5000.0,53457.468,53487.08,29.61200000000099,3.861,3.212,-0.649
BLLAC,5000.0,53457.476,53478.169,20.6929999999993,3.914,3.4,-0.5140000000000002
BLLAC,5000.0,53457.476,53478.472,20.995999999999185,3.914,3.359,-0.5550000000000002
BLLAC,5000.0,53457.476,53483.077,25.60099999999511,3.914,3.222,-0.6920000000000002
BLLAC,5000.0,53457.476,53484.172,26.695999999996275,3.914,3.273,-0.641
BLLAC,5000.0,53457.476,53485.077,27.60099999999511,3.914,3.323,-0.5910000000000002
BLLAC,5000.0,53457.476,53486.172,28.695999999996275,3.914,3.368,-0.5460000000000003
BLLAC,5000.0,53457.476,53487.08,29.60399999999936,3.914,3.212,-0.702
BLLAC,5000.0,53478.169,53503.415,25.245999999999185,3.4,3.853,0.4530000000000003
BLLAC,5000.0,53478.169,53511.069,32.900000000001455,3.4,3.978,0.5780000000000003
BLLAC,5000.0,53478.169,53511.319,33.150000000001455,3.4,4.019,0.6190000000000002
BLLAC,5000.0,53478.472,53503.415,24.9429999999993,3.359,3.853,0.4940000000000002
BLLAC,5000.0,53478.472,53511.069,32.59700000000157,3.359,3.978,0.6190000000000002
BLLAC,5000.0,53478.472,53511.319,32.84700000000157,3.359,4.019,0.6600000000000001
BLLAC,5000.0,53483.077,53503.415,20.338000000003376,3.222,3.853,0.6310000000000002
BLLAC,5000.0,53483.077,53511.069,27.992000000005646,3.222,3.978,0.7560000000000002
BLLAC,5000.0,53483.077,53511.319,28.242000000005646,3.222,4.019,0.7970000000000002
BLLAC,5000.0,53484.172,53503.415,19.243000000002212,3.273,3.853,0.5800000000000001
BLLAC,5000.0,53484.172,53511.069,26.897000000004482,3.273,3.978,0.7050000000000001
